stop_id,stop_name,stop_lat,stop_lon
MA-00000931,Avenida 11 de Septiembre 5099,-31.471882157436085,-64.14776444435121
MA-00000562,Bajada Del Pucará S/N,-31.427962771852393,-64.16945278644563
MA-00000223,Huelva 1457,-31.430860245781048,-64.16680276393892
MA-00000603,Tilcara 1081,-31.47339199202788,-64.21839237213136
MA-00000896,Onofre Marimón 6856,-31.320601674911167,-64.25650119781496
MA-00000540,Avenida Concepción Arenal 799,-31.431794009768996,-64.18404936790468
MA-00000594,Avenida Libertador San Martín 216,-31.557894696604873,-64.19306159019472
C1642,Molino De Torres 6502,-31.344734,-64.295557
MA-00000575,Tulumba S/N,-31.44602818154943,-64.11115765571596
MA-00000498,Juan Vucetich 6234,-31.464991512210997,-64.10065412521364
MA-00000472,Bermudas 426,-31.46177936483405,-64.20724511146547
c6287,Avenida Circunvalación 4311,-31.464451586311064,-64.21179413795473
MA-00000454,Avenida Amadeo Sabattini 5189,-31.448774075231903,-64.11940813064577
MA-00000439,Centeno 3802,-31.432434822810627,-64.13676738739015
MA-00000414,Tejeda 4065,-31.372161795603592,-64.23257891088724
p12_vuelta_a1,Avenida Vélez Sarsfield 3328,-31.448526948096013,-64.19935941696168
MA-00000395,Mayor Fernando Juan Casado 1610,-31.46468952014222,-64.22661066055299
MA-00000382,Avenida Vélez Sarsfield 1550,-31.433716435752853,-64.19459581375123
MA-00000371,Doctor José A. Ceballos 420,-31.40425322029147,-64.26920413970949
MA-00000357,Avenida Santa Ana 5634,-31.411496279313823,-64.25984859466554
MA-00000259,Obispo Castellano 404,-31.41455449539275,-64.13911163806917
C6559,Tío Pujio 1863,-31.476457338851638,-64.23091292381288
MA-00000238,Agustín Garzón 5521,-31.42735397052823,-64.11532044410707
MA-00000247,Avenida José Manuel Isasa 1842,-31.42903846377743,-64.15950179100038
MA-00000858,La Falda 5200,-31.474703927006512,-64.21144712716341
C7149,Luz Vieyra Méndez 358,-31.402106,-64.264854
C3838,Ciudadela S/N,-31.456233346764826,-64.26141500473024
MA-00000912,Dirección desconocida,-31.358795077406178,-64.17983293533327
MA-00000908,Avenida Agustín Roque Arias 3062,-31.443941248529207,-64.24289703369142
MA-00000901,Avenida Agustín Roque Arias 3381,-31.447035018577196,-64.24283266067506
MA-00000882,Avenida Armada Argentina 3502,-31.48525478410497,-64.24608886241914
MA-00000867,Dirección desconocida,-31.350676695288247,-64.15638586698411
MA-00000861,Cajamarca 1405,-31.479865703624395,-64.22520518302919
MA-00000850,Bv. Enrique Barros S/N,-31.438055480909902,-64.19043302536012
MA-00000829,Enrique Muiño 19,-31.36787380857455,-64.16850328445436
MA-00000794,Leonardo Rosales 3324,-31.429688450363226,-64.14226055145265
MA-00000724,Mariano Fragueíro 3259,-31.377482932890057,-64.18393135070802
MA-00000704,Avenida Amadeo Sabattini 359,-31.425275776833328,-64.1724729537964
MA-00000672,Laguna Larga 7708,-31.3320668220355,-64.29286122322084
MA-00000668,Avenida Ricardo Rojas 9150,-31.33446,-64.29209
MA-00000658,Manuel de Falla 6984,-31.33981,-64.29026
MA-00000652,Avenida Ciudad De Valparaíso S/N,-31.435904986711538,-64.18520464172364
MA-00000612,Arrecifes 363,-31.405040735464848,-64.24227476119997
MA-00000588,Ciudad De Valparaíso 8438,-31.511532395628624,-64.19079780578615
C1648,Los Álamos S/N,-31.346344,-64.310008
MA-00000573,Onofre Marimón 7068,-31.319785955766466,-64.25903320312501
S00000306,Dirección desconocida,-31.49290784283973,-64.06771659851076
MA-00000481,Spilimbergo 6448,-31.340955703137457,-64.22562360763551
C7193,Bulevar Chacabuco 57,-31.417823,-64.180214
MA-00000920,Hermanos Warnes 4525,-31.4791016917119,-64.13650989532472
MA-00000784,Avenida Castro Barros 664,-31.399134210592024,-64.19786274433137
MA-00000169,Ignacio Tolosa 2165,-31.43282846293578,-64.1639006137848
MA-00000838,Tilcara 1294,-31.472724007606445,-64.22139108181001
MA-00000477,Avenida Pueyrredón 36,-31.42716171665725,-64.18926358222963
MA-00000535,Gino Galeotti 1106,-31.388799187405613,-64.16890025138856
MA-00000471,Viña Del Mar 4464,-31.461788516407605,-64.20474529266359
c6750,Hipólito Bernardino Cejas S/N,-31.46366457010034,-64.21348929405214
p33_ida,Juan Vucetich 6333,-31.465023541615707,-64.0992432832718
MA-00000438,Avenida Amadeo Sabattini 5664,-31.45992157688319,-64.10835206508638
MA-00000429,Avenida Donato Álvarez 7644,-31.33282744986551,-64.26230549812318
2021,DR. JOSE CEBALLOS 505,-31.404277,-64.269108
MA-00000427,Avenida Rafael Núñez 6313,-31.344204058930046,-64.25194680690767
p13_vuelta_a1,Avenida Vélez Sarsfield 3057,-31.44578104717068,-64.19830799102785
MA-00000390,Avenida Armada Argentina 1064,-31.4601137635528,-64.21635389328004
p16_vuelta_a,Urquiza 2662,-31.38450823882216,-64.18515443801881
MA-00000601,Cacheuta 3991,-31.454306806535786,-64.21352148056032
MA-00000495,Avenida Morcillo S/N,-31.427820871145183,-64.16165828704835
MA-00000622,27 de Abril 5411,-31.394888952449808,-64.25289127975702
MA-00000275,Avenida General Manuel Savio 5438,-31.46128517853397,-64.12743330001832
MA-00000265,López y Planes 2931,-31.421357295152806,-64.14602637290956
MA-00000237,Mariano Boedo 1878,-31.431354592580263,-64.11688685417177
MA-00000257,12 de Octubre 2880,-31.396817286166506,-64.21658992767335
MA-00000235,Aguirre Cámara 657,-31.397833809457236,-64.21864986419679
MA-00000218,Bermudas 562,-31.46148651400808,-64.20862913131715
MA-00000202,Avenida Río Bamba 148,-31.39491242009139,-64.25546050071718
c5081,Esteban Pagliere 6925,-31.389908242082676,-64.27230309695005
MA-00000548,Bulevar Arturo Illia 599,-31.42285878879048,-64.17809486389162
S00000493,Bulevar San Juan 15,-31.420688939643497,-64.18640434741975
MA-00000154,Avenida Armada Argentina 4066,-31.491036949667535,-64.25158202648164
MA-00000140,Cacheuta 3849,-31.452370000000002,-64.21289
p10_vuelta_a1,Avenida Armada Argentina 227,-31.452509219532534,-64.20449249446392
MA-00000127,Doctor Ernesto Romagosa 324,-31.439567,-64.198852
c6603,Carlos Coto 4242,-31.455752859442985,-64.22368168830873
MA-00000041,Tandil 3424,-31.44270554259562,-64.15340781211854
p36_reg,Avenida Julio A. Roca 1358,-31.428775,-64.209947
P34_ida,Entre Ríos 3320,-31.425162,-64.141605
p13_ida,Viamonte 109,-31.414298,-64.16455
p25_vuelta_b,Avenida Colón 3260,-31.401402,-64.22349
p15_vuelta_b,Santa Rosa 557,-31.410371,-64.190076
p31_reg_b1,Avenida Patria 737,-31.40564,-64.15929
p8_ida_b,Avenida Colón 1363,-31.408255,-64.201636
C9681,Chirinos de Posadas 4787,-31.449332,-64.136982
C9663,Estanislao Learte 2485,-31.438971,-64.139074
C9641,Esposos Curie 2195,-31.428009,-64.156326
C9628,Barcelona 1830,-31.429235,-64.157179
C9610,Estanislao Learte 2141,-31.433332,-64.139305
C9586,Gabriel de Cepeda 4084,-31.446902,-64.135845
C9603,Asturias 3886,-31.435400814686737,-64.13694977760316
C9583,Bilbao 2298,-31.434311,-64.160065
C9543,Doctor Faustino Tronge 1025,-31.397678,-64.204177
C9520,Avenida Cruz Roja Argentina 1329,-31.441191,-64.176217
C9490,Enrique Berduc 2343,-31.436412,-64.136628
C9489,Agustín Gamarra 5686,-31.462484,-64.11134
C9427,Valencia 1498,-31.434344,-64.166229
C9406,Salamanca 2610,-31.437973,-64.158595
C9360,Avenida General Manuel Savio 6113,-31.460187,-64.116039
C9332,Nazca 707,-31.385612,-64.253578
C9314,Deán Funes 5452,-31.393378,-64.252607
C9382,Chirinos de Posadas 4699,-31.44895713194932,-64.13796901702882
MA-00000168,Tilcara 911,-31.473867813639828,-64.21599984169008
MA-00000364,Howard 1365,-31.365464503233987,-64.14867639541627
C9292,Avenida Sagrada Familia 692,-31.392815,-64.233316
C9222,Algarañaz y Murguias 3732,-31.455665913854705,-64.1706705093384
C9208,Carlos Paz 3717,-31.456545,-64.162656
C9190,Avenida El Quebracho 3975,-31.476993,-64.145077
C9261,Coronel José Javier Diaz 612,-31.44677,-64.187858
C9172,Sarmiento 260,-31.411304,-64.178224
C9555,Avellaneda 387,-31.40804,-64.194644
MA-00000266,López y Planes 2723,-31.42110094017806,-64.14861202239992
MA-00000245,Agustín Garzón 3416,-31.426264526713968,-64.14060831069948
MA-00000229,Domingo Iros 329,-31.394069870845353,-64.24100875854494
MA-00000221,Esquel 4394,-31.459958183898287,-64.21121478080751
MA-00000185,Soldado Ramón A. Cabrera 7070,-31.378453866953734,-64.27506744861604
MA-00000178,Avenida Gobernador Amadeo Sabattini S/N,-31.426191286339595,-64.17319178581239
MA-00000155,Avenida Juan B. Justo 6314,-31.347525604364375,-64.17607784271242
MA-00000136,Trelew 802,-31.454421210268915,-64.21020627021791
MA-00000120,Máximo Menna 1351,-31.456736711791482,-64.21920776367189
C6602,Avenida Madrid 2208,-31.43362,-64.169464
C2778,Gavilán 615,-31.408711,-64.150293
C939,Avenida Fuerza Aérea 3380,-31.431643,-64.233399
p8_reg_c,Alejandro Carbó 1853,-31.41783,-64.158806
p14_ida,Obispo Maldonado 2064,-31.418303,-64.156654
p5_ida_c,Avenida Fuerza Aérea 2607,-31.43114,-64.222626
C821,Avenida Patria 428,-31.408856,-64.15792
p10_ida_b,Avenida Colón 785,-31.410538,-64.193695
C9659,Asturias 3600,-31.435483,-64.139251
C9637,Barcelona 1789,-31.428649,-64.157077
C9614,Avenida Sabattini 2926,-31.433451,-64.14814
C9592,Eduardo Secchi 4102,-31.444097,-64.1346
C9617,Diego de Torres 2580,-31.44070091831187,-64.14422392845155
C9597,Asturias 3182,-31.435323,-64.144573
C9549,Carlos Casaffousth 1621,-31.39958293638037,-64.19961690902711
C9533,Doctor Ángel Roffo 2613,-31.39489,-64.212416
C9502,Asturias 2733,-31.435336735607194,-64.15072560310365
C9480,Miguel de Mármol 3347,-31.439488,-64.142561
C9501,Juan Ramón Rojas 5372,-31.469896,-64.116254
C9473,Juan del Risco y Alvarado 3982,-31.459967,-64.132562
C9455,Chirinos de Posadas 4276,-31.446074,-64.14328
C9443,Miguel de Mármol 2174,-31.43924547929269,-64.15252804756166
C9414,Valladolid 1611,-31.435209,-64.164748
C9400,Galicia 2824,-31.437653,-64.15336
C9372,Juan del Risco y Alvarado 3843,-31.458251,-64.132363
C9356,Agustín Gamarra 5751,-31.463353,-64.110342
C9312,Deán Funes 5342,-31.393928,-64.250992
C9290,Avenida Sagrada Familia 392,-31.395686,-64.234641
C9241,Bv. Enrique Barros 2212,-31.433405,-64.185476
C9218,Calmayo 2028,-31.454041,-64.167768
C9194,Celso Barrios 3763,-31.458521,-64.14947
C9143,Avenida 11 de Septiembre 3270,-31.450321,-64.148419
C9132,Avenida Menéndez Pidal 3684,-31.384495,-64.234003
C9115,Huascha 2654,-31.441136,-64.160714
C9089,Salta 117,-31.416203,-64.178229
C9063,Monseñor Miguel de Andrea 615,-31.39924,-64.21541
C9259,Coronel José Javier Diaz 422,-31.446458,-64.191742
C9141,Avenida 11 de Septiembre 3105,-31.448197444234125,-64.14836525917055
C9093,Obispo Salguero 296,-31.420817,-64.18016
C9323,Ángel A. Salvedores 5713,-31.479349,-64.136853
C9102,Avenida Colón 2262,-31.404976635639656,-64.21220719814302
C9424,Nicanor Carranza 3738,-31.38010259992297,-64.23099875450136
C9079,Avenida Colón 1267,-31.408598207117716,-64.20025527477266
C9561,Avenida Ciudad De Valparaíso S/N,-31.43498,-64.185267
MA-00000240,Pedro Medrano 5151,-31.435290964809283,-64.11980509757997
MA-00000243,Ernesto Bancalari 1499,-31.42671312275867,-64.13531899452211
MA-00000216,Ramos Mejia 2159,-31.434851564012163,-64.12331342697145
MA-00000205,Avenida Río Bamba 258,-31.39694263507265,-64.25642743706703
c5665,Avenida Cjal. Felipe Belardinelli 4316,-31.46154142360771,-64.19759988784791
MA-00000164,Martiniano Chilavert 3899,-31.36366893513634,-64.1466271877289
MA-00000149,Dirección desconocida,-31.49948997879045,-64.26002562046052
MA-00000131,Naciones Unidas 452,-31.4421746417087,-64.20194506645204
MA-00000114,Verona 4399,-31.459491443383865,-64.21802759170534
MA-00000111,Tucumán 177,-31.412851429277488,-64.18730020523073
p1_ida,Aviador Pedro Zanni 3639,-31.430968,-64.236164
C929,Juan Larrea 1527,-31.415774,-64.162535
C917,Juan Rodríguez 1301,-31.423349,-64.149116
p13_ida_c,Avenida Julio A. Roca 453,-31.427964,-64.196512
p24_vuelta_b,Avenida Colón 3044,-31.40217,-64.221081
p13_vuelta_b,Santa Rosa 42,-31.412365,-64.183095
p18_ida_b,Avenida 24 de Septiembre 1488,-31.413212,-64.163791
p7_ida_b,Avenida Colón 1663,-31.407163,-64.205489
C9677,Alonso de Miranda 4077,-31.446138,-64.135249
C9657,Estanislao Learte 2186,-31.433996,-64.139267
C9622,Guido Spano 2311,-31.430998,-64.154878
C9604,Estanislao Learte 2591,-31.44093,-64.139047
C9584,Chirinos de Posadas 4785,-31.449081,-64.136848
C9609,Lucio Mansilla 3621,-31.437978,-64.138919
C9585,Bilbao 2439,-31.436,-64.158681
C9554,Doctor Eliseo Cantón 2173,-31.395302,-64.206886
C9542,Avenida Castro Barros 41,-31.405004,-64.194215
C9518,Avenida Cruz Roja Argentina 1767,-31.440545,-64.170477
C9488,Lucio Mansilla 3899,-31.437936,-64.136783
C9168,Bulevar Chacabuco 155,-31.41894020612016,-64.18069124221803
C9487,Avenida General Manuel Savio 6318,-31.460942,-64.112923
C9358,Agustín Gamarra 5613,-31.461496,-64.11222
C9324,Chancay 793,-31.38569,-64.250895
C9291,Calmayo 2392,-31.454133,-64.163927
C9260,Bv. Enrique Barros S/N,-31.43384459608339,-64.18633460998537
C9221,Emilio Lamarca 3352,-31.389019,-64.231299
C9209,José Figueroa 480,-31.389651,-64.248036
C9189,Juan Hauling 5601,-31.384549,-64.250434
C9140,Avenida Menéndez Pidal 4300,-31.379548,-64.244029
C9136,Avenida Menéndez Pidal 3960,-31.382026,-64.23912
C9126,José Barros Pazos 3392,-31.386578,-64.227276
C9110,Octavio Pinto 2085,-31.395883,-64.209702
C9636,Ferroviarios 1531,-31.428993,-64.164727
C934,Avenida Julio A. Roca 559,-31.42866311735861,-64.19884443283082
MA-00000255,12 de Octubre 2360,-31.39863053623363,-64.21071052551271
MA-00000234,Igualdad 3534-3546,-31.395379482176736,-64.22581672668458
MA-00000217,Avenida Armada Argentina 719,-31.458393221232484,-64.21032428741456
MA-00000203,Igualdad 5628,-31.386472849005422,-64.25170540809633
C9159,Avenida 11 de Septiembre 5506,-31.477157,-64.147893
C9313,Avenida El Quebracho 4070,-31.477263,-64.144202
C9402,Andalucía 1988,-31.438613866647962,-64.15569305419923
C9415,José Barros Pazos 3553,-31.38470515964472,-64.23106849193574
C9423,Monserrat 2196,-31.433222101408052,-64.16794538497926
MA-00000190,Avenida Mahatma Ghandi 865,-31.37937899290503,-64.26968693733217
MA-00000163,Granadero Toba 3899,-31.36470413929805,-64.14722800254823
MA-00000157,Mackay Gordón 5087,-31.356284758865357,-64.18566942214967
MA-00000144,Avenida Pueyrredón 48,-31.427112,-64.189373
MA-00000125,Belgrano 1204,-31.42887825512394,-64.19412910938264
MA-00000133,Doctor Federico Padula 3409,-31.44786793921339,-64.20691251754762
MA-00000117,Piamonte 1454,-31.457758000000002,-64.222702
MA-00000042,Tandil 3124,-31.44267808227868,-64.15651917457582
C935,Avenida Julio A. Roca 1700,-31.430108,-64.213122
p1_reg_c,San Jerónimo 3209,-31.423837,-64.142792
C910,Juan Larrea 1522,-31.415873,-64.16263
p26_vuelta_b,Domingo Zípoli 233,-31.400444,-64.22513
p14_vuelta_b,Santa Rosa 252,-31.411546,-64.186025
C828,Avenida Patria 923,-31.40375,-64.159971
C819,Avenida 24 de Septiembre 1868,-31.411953,-64.159156
C808,Avenida Colón 1027,-31.40954,-64.19722
C9679,Gabriel de Cepeda 4072,-31.446898,-64.135995
C9665,Estanislao Learte 2571,-31.440568,-64.139015
C9649,Luis Braille 2784,-31.432522,-64.149765
C9632,Ferroviarios 1873,-31.429785,-64.160698
C9606,Estanislao Learte 2491,-31.439058,-64.139047
C9588,Alonso de Miranda 4105,-31.446312,-64.134831
C9593,Asturias 2760,-31.43545573957719,-64.15043592453004
C9587,Bilbao 2599,-31.437209,-64.157737
C9556,Doctor Eliseo Cantón 2356,-31.394546,-64.208972
C9545,Pasaje Benjamín Cruz 1099,-31.396886,-64.201586
C9522,Avenida Cruz Roja Argentina 1112,-31.44166204489494,-64.17946815490724
C9492,Asturias 3827,-31.4353,-64.137604
C9493,Cipriano Perelló 4792,-31.464891,-64.111158
C9451,Chirinos de Posadas 3884,-31.444106,-64.146697
C9437,Asturias 1884,-31.438897635174357,-64.15847182273866
C9340,Zorzal 505,-31.385044,-64.259816
C9315,Avenida El Quebracho 4182,-31.47724424751231,-64.14193868637086
C9294,Sagrada Familia 1008,-31.389417,-64.231761
C9223,Avenida Sagrada Familia 667,-31.392998,-64.233477
C9210,Calmayo 2572,-31.454847,-64.162629
C9191,Chancay 815,-31.385355,-64.250729
C9177,La Rioja 6429,-31.386757,-64.259468
C9138,Avenida Menéndez Pidal 4217,-31.380281,-64.242833
C9128,Avenida Menéndez Pidal 3371,-31.38656,-64.229169
C9111,Avenida Revolución de Mayo 1765,-31.439149,-64.162184
C9101,Avenida Gobernador Amadeo Sabattini S/N,-31.427180026566703,-64.17251586914064
C5312,Colectora S/N,-31.38754901664894,-64.26316380500795
C9248,Coronel José Javier Diaz 428,-31.446408,-64.191608
MA-00000197,Concejal Felipe Belardinelli 3842,-31.45577573984754,-64.19600129127504
C9170,Avenida Maipú 300,-31.413904,-64.178578
MA-00000233,Domingo Zípoli 641,-31.396414336950773,-64.22338128089906
MA-00000220,Tenerife 4645,-31.4633351194898,-64.20727729797365
MA-00000212,Ramón Cárcano S/N,-31.385973686209837,-64.26135063171388
MA-00000186,República Popular China S/N,-31.371061691814667,-64.27744388580324
MA-00000141,Avenida Maipú 51,-31.416614614695487,-64.17988657951356
MA-00000132,San Antonio 799,-31.445460686820645,-64.20684814453126
MA-00000121,Iruya 4042,-31.45571167470071,-64.21104311943056
MA-00000100,Federico Brandsen 151,-31.397037075918817,-64.19706344604494
C5266,Avenida Duarte Quirós 2757,-31.408305190096343,-64.21985149383546
C9087,Avenida Emilio Olmos 84,-31.414032591320336,-64.18203234672548
C9405,José Roque Funes 1706,-31.372687653833225,-64.23818171024324
MA-00000056,Gobernador Justiniano Posse 1319,-31.444819962834586,-64.17629241943361
MA-00000029,Avenida Doctor Arturo Capdevila 2705,-31.3774554534781,-64.13299083709718
C932,Sarmiento 1323,-31.410454,-64.166852
C846,Avenida Colón 2152,-31.405375,-64.210895
p10_vuelta_b,Sarmiento 819,-31.412133,-64.172865
p25_ida_b,Avenida Patria 1068,-31.401944,-64.160459
p12_ida,Avenida 24 de Septiembre 828,-31.415337,-64.171582
C9671,Avenida Los Sauces 4186,-31.441232,-64.133388
C9651,Avenida Sabattini 2974,-31.433442,-64.147684
C9633,Ferroviarios 2021,-31.430691,-64.15867
C9612,Avenida Gobernador Amadeo Sabattini 3255,-31.432741,-64.143736
C9590,Ramón Videla 4100,-31.445639,-64.133769
C9621,Segredo de Molina 2715,-31.444284,-64.144449
C9605,Enrique Berduc 2412,-31.437685,-64.136746
C9569,Avenida Cruz Roja Argentina 1317,-31.441241,-64.176362
C9550,Bialet Massé 1757,-31.397898,-64.200298
C9538,Humberto Primo 544,-31.40798,-64.188995
C9498,Asturias 3002,-31.435309,-64.147121
C9478,Diego de Torres 2557,-31.440385,-64.144079
C9499,Juan Ramón Rojas 5248,-31.468423,-64.114891
C9475,Avenida General Manuel Savio 5229,-31.460296798109553,-64.13007259368898
C9429,Valencia 1688,-31.434408,-64.163268
C9418,Mariano Larra 3420,-31.385117,-64.227163
C9051,Rufino Cuervo 1369,-31.390168402947637,-64.21886444091798
C9319,Avenida El Quebracho 4382,-31.477244,-64.138827
C9300,José Roque Funes 969,-31.381266,-64.245665
C9255,Lisardo Novillo Saravia 300,-31.443561,-64.193582
C9233,Avenida Colón 3341,-31.401304558276856,-64.22452926635744
C9217,Avenida Menéndez Pidal 3397,-31.387086,-64.228274
C9201,27 De Abril 5313,-31.395466,-64.251223
C9184,Avenida El Quebracho 4385,-31.477038,-64.138768
